id,time,avg_calories,avg_steps
4319703577,03:00:00,61.93333333333333,6.433333333333334
4319703577,04:00:00,62.06666666666667,6.633333333333334
4319703577,05:00:00,66.3,68.56666666666666
4319703577,06:00:00,68.93333333333334,122.4
4319703577,07:00:00,72.46666666666667,131.06666666666666
4319703577,08:00:00,82.7,243.73333333333332
4319703577,09:00:00,78.03333333333333,176.9
4319703577,10:00:00,131.93333333333334,1002.2666666666667
4319703577,11:00:00,108.5,554.9666666666667
4319703577,12:00:00,115.43333333333334,679.2666666666667
4319703577,13:00:00,94.4,386.06666666666666
4319703577,14:00:00,100.6,454.46666666666664
4319703577,15:00:00,100.8,385.8666666666667
4319703577,16:00:00,99.36666666666666,388.4
4319703577,17:00:00,97.1,380.3666666666667
4319703577,18:00:00,97.53333333333333,451.2
4319703577,19:00:00,120.3,831.7
4319703577,20:00:00,89,326.7
4319703577,21:00:00,74.56666666666666,122.53333333333333
4319703577,22:00:00,82,202.33333333333334
4319703577,23:00:00,66.6,47.666666666666664
4388161847,00:00:00,80.26666666666667,5.766666666666667
4388161847,01:00:00,80.06666666666666,4.966666666666667
4388161847,02:00:00,80.06666666666666,5.666666666666667
4388161847,03:00:00,81.03333333333333,12.4
4388161847,04:00:00,82.23333333333333,22.2
4388161847,05:00:00,156.43333333333334,594.2333333333333
4388161847,06:00:00,200.66666666666666,1095.3
4388161847,07:00:00,117.63333333333334,363.7
4388161847,08:00:00,126.26666666666667,446.23333333333335
4388161847,09:00:00,125.73333333333333,444.9
4388161847,10:00:00,136.33333333333334,551.9666666666667
4388161847,11:00:00,130.66666666666666,481.46666666666664
4388161847,12:00:00,141.83333333333334,597.6
4388161847,13:00:00,135.2,495.9
4388161847,14:00:00,131,466.4
4388161847,15:00:00,120.9,377.1333333333333
4388161847,16:00:00,171.13333333333333,848.6333333333333
4388161847,17:00:00,191,959.2666666666667
4388161847,18:00:00,188.46666666666667,957.2666666666667
4388161847,19:00:00,172.13333333333333,839.1
4388161847,20:00:00,160.36666666666667,732.9666666666667
4388161847,21:00:00,103.03333333333333,165.7
4388161847,22:00:00,90.86666666666666,69.16666666666667
4388161847,23:00:00,83.8,18.266666666666666
4445114986,00:00:00,77.53333333333333,59.36666666666667
4445114986,01:00:00,79.63333333333334,64.33333333333333
4445114986,02:00:00,73.6,29.8
4445114986,03:00:00,70,5.566666666666666
4445114986,04:00:00,70.3,7.866666666666666
4445114986,05:00:00,70.4,7.533333333333333
4445114986,06:00:00,70.56666666666666,7.966666666666667
4445114986,07:00:00,72.16666666666667,17.766666666666666
4445114986,08:00:00,76.83333333333333,58.56666666666667
4445114986,09:00:00,76.5,63.833333333333336
4445114986,10:00:00,85.96666666666667,179.73333333333332
4445114986,11:00:00,90.4,179.73333333333332
4445114986,12:00:00,100.56666666666666,249.4
4445114986,13:00:00,116.4,454.5
4445114986,14:00:00,101.6,270.4
4445114986,15:00:00,106.8,318.76666666666665
4445114986,16:00:00,108.7,332.8
4445114986,17:00:00,107,320.06666666666666
4445114986,18:00:00,139.73333333333332,796.6
4445114986,19:00:00,119.66666666666667,484.73333333333335
4445114986,20:00:00,102.83333333333333,258.4
4445114986,21:00:00,100.7,249.5
4445114986,22:00:00,102.1,273.73333333333335
4445114986,23:00:00,98.96666666666667,237.73333333333332
4558609924,00:00:00,60.3,34.8
4558609924,01:00:00,58.5,16.233333333333334
4558609924,02:00:00,56.1,0.8
4558609924,03:00:00,56,0
4558609924,04:00:00,56,0
4558609924,05:00:00,56,0
4558609924,06:00:00,58.666666666666664,31.133333333333333
4558609924,07:00:00,62.96666666666667,61.36666666666667
4558609924,08:00:00,72.5,169.66666666666666
4558609924,09:00:00,93.6,367.8
4558609924,10:00:00,98.96666666666667,445.4
4558609924,11:00:00,101.56666666666666,569.8333333333334
4558609924,12:00:00,98.96666666666667,449.06666666666666
4558609924,13:00:00,110.93333333333334,555.2333333333333
4558609924,14:00:00,115.56666666666666,674.9
4558609924,15:00:00,107.9,542.8
4558609924,16:00:00,127.66666666666667,882.0666666666667
4558609924,17:00:00,113.3,598.0333333333333
4558609924,18:00:00,119.46666666666667,816
4558609924,19:00:00,106.2,611.9666666666667
4558609924,20:00:00,95.73333333333333,344.23333333333335
4558609924,21:00:00,87,291.73333333333335
4558609924,22:00:00,75.9,184.16666666666666
4558609924,23:00:00,64.83333333333333,82.4
4702921684,00:00:00,84.7,0.5
4702921684,01:00:00,84.96666666666667,0.7333333333333333
4702921684,02:00:00,85.8,6.933333333333334
4702921684,03:00:00,85.1,1.0333333333333334
4702921684,04:00:00,85.1,2.1333333333333333
4702921684,05:00:00,89.13333333333334,35.266666666666666
4702921684,06:00:00,143.4,574.3666666666667
4702921684,07:00:00,122.8,299.1666666666667
4702921684,08:00:00,116.36666666666666,274.9
4702921684,09:00:00,145.73333333333332,633.1666666666666
4702921684,10:00:00,121.6,300.23333333333335
4702921684,11:00:00,130.3,448.6666666666667
4702921684,12:00:00,161.66666666666666,778.3
